Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
15-04-1991,4.73182902,0.71894271,2.85445133,10.74526949,1.79899831,10.84146523
16-04-1991,4.74269399,0.784937,2.84758706,10.62378958,1.93427557,11.13143124
17-04-1991,4.7191044,0.80095471,2.87349888,10.55159219,2.02040249,11.21362738
18-04-1991,5.38214049,0.22642,2.25803574,9.01456847,1.81292515,10.31930326
19-04-1991,6.26404816,-0.70040311,1.09743179,7.05911317,1.14318808,8.83985408
22-04-1991,6.34273329,-0.73647614,1.06532286,6.98675287,1.24190511,8.95039664
23-04-1991,5.72165507,-0.08020256,2.02888948,8.36797139,1.83470837,10.28337885
24-04-1991,5.07569624,0.52397371,2.60881151,9.90505056,2.02982469,11.14363376
25-04-1991,5.0278414,0.53408357,2.80860382,9.89228444,2.2895008,11.54669685
26-04-1991,4.91988921,0.60343186,2.58194164,10.48951205,1.89804954,10.6524779
29-04-1991,4.92874119,0.62069976,2.40765288,10.55456716,1.91105665,10.50334426
30-04-1991,4.88779791,0.54713386,2.638316,10.46185554,2.01018055,10.88350148
01-05-1991,4.87152264,0.55439966,2.61903315,10.42888782,2.10171688,10.96515346
02-05-1991,4.7855969,0.6110564,3.17937191,10.11771735,2.43500476,12.07045207
03-05-1991,4.81938498,0.58441465,3.03473349,10.36081063,2.38843985,11.66121195
06-05-1991,4.82849738,0.52578908,2.9626977,10.57268228,2.18059976,11.28944467
07-05-1991,4.85255496,0.46869453,2.52360364,10.94669904,1.80910615,10.32041722
08-05-1991,4.85602785,0.54588121,2.64092227,10.67074963,2.04738185,10.73993091
09-05-1991,4.86573205,0.52998786,2.73308137,10.60800334,2.03607862,10.87402596
10-05-1991,4.9555664,0.35982602,2.66050044,10.89145443,1.86630656,10.57819769
13-05-1991,6.44933843,-1.31277011,0.8383508,6.82101111,1.02291488,8.85104481
14-05-1991,6.58610195,-1.19596386,0.99354693,6.554746,1.68983919,9.09992485
15-05-1991,5.89074468,-0.51638178,1.76163326,8.3814156,1.98691185,9.96341301
16-05-1991,5.874465,-0.54693037,1.78765697,8.40233929,1.85211061,9.87851647
17-05-1991,5.85729984,-0.55898056,2.01930818,8.17215505,1.85527815,9.99691825
20-05-1991,6.72266447,-1.53810559,0.22380422,6.02987365,0.84106914,8.55861822
21-05-1991,6.52795222,-1.37055015,0.389601,6.50538167,0.77531277,8.62041714
22-05-1991,6.25001046,-1.20763469,0.5678353,7.4880332,0.64655766,8.6637768
23-05-1991,6.31489596,-1.09613986,0.18702807,7.45931044,0.68816845,8.71991306
24-05-1991,6.18429657,-1.08489657,0.3101674,7.8961743,0.58462511,8.68600227
28-05-1991,6.43414976,-1.24133447,0.01348613,6.97554145,0.70507831,8.79982451
29-05-1991,6.27595612,-1.09407272,0.04042449,7.49107138,0.56224744,8.85850945
30-05-1991,6.37302765,-1.11413854,0.08339895,6.94671459,0.71191591,8.77524315
31-05-1991,6.61774845,-1.21735268,0.13142423,6.26882715,0.94969441,8.85570033
03-06-1991,7.07997989,-1.57212477,0.00649335,5.05896796,1.15386911,8.51469419
04-06-1991,7.22981861,-1.76776406,0.01564703,4.56999363,1.12289072,8.75132228
05-06-1991,7.35964283,-1.83029768,0.01211026,4.33653915,1.19823859,8.71924823
06-06-1991,5.56975386,-0.00511352,2.6166798,9.06528581,2.16521202,11.27659302
07-06-1991,6.68889957,-1.27259256,1.19458471,6.5230352,1.12084172,9.28228145
10-06-1991,6.65121177,-1.26787316,1.23272991,6.65786619,1.09225285,9.27580013
11-06-1991,6.89445361,-1.48912216,1.04469593,5.88125795,1.12584794,9.20814522
12-06-1991,6.39198417,-0.88889014,1.75271451,7.51732348,1.3572742,9.76400173
13-06-1991,6.34018982,-0.84633843,1.82278144,7.62439965,1.36415713,9.87801296
14-06-1991,6.83806645,-1.48487731,1.1713339,6.02523268,1.10357905,9.40428866
17-06-1991,6.97436381,-1.60669423,0.89256951,5.70469878,1.06099989,9.27982907
18-06-1991,7.00900975,-1.60932572,0.92341738,5.68503189,1.14933772,9.389908
19-06-1991,7.06958218,-1.69634989,0.015719,5.59593439,0.74862797,8.79091713
20-06-1991,6.82402029,-1.56176926,0.00445332,6.30469975,0.62880351,8.80522705
21-06-1991,7.2966437,-1.81071106,-0.06511246,4.90910783,0.94544259,8.87290963
24-06-1991,7.5818419,-2.08276593,-0.1707151,3.9912649,0.98565483,8.7125618
25-06-1991,7.53056683,-2.0967315,-0.05655993,4.12621397,0.96137603,8.67199835
26-06-1991,7.4323089,-2.00783451,0.00148007,4.45512434,0.96114845,8.54676145
27-06-1991,7.60050947,-2.14204789,-0.00058138,3.91541821,1.10983209,8.3277005
28-06-1991,7.07719421,-1.68604629,0.00017428,5.39717687,0.96939256,8.15970936
01-07-1991,8.36309584,-2.79545119,-0.12443125,1.72270788,1.6632184,5.22965261
02-07-1991,7.54505213,-2.01451946,0.00076841,3.91674784,1.1752115,7.99411239
03-07-1991,7.308992,-1.85465167,0.00084897,4.5586654,0.99040805,8.23468381
05-07-1991,7.57340283,-2.10952913,-0.00082868,3.9270473,1.04494913,8.03613639
08-07-1991,7.79770925,-2.36970036,-0.00101864,3.37273207,1.19248963,7.71516879
09-07-1991,8.1614382,-2.73062234,-0.03760765,2.41796313,1.36100941,6.95356374
10-07-1991,8.2868745,-2.86819575,-0.05985969,2.07009133,1.43282603,6.41753278
11-07-1991,8.64799387,-3.1603575,-0.69473965,1.83991407,1.83655228,2.85869494
12-07-1991,8.68589388,-3.28214627,-0.27827202,2.01289344,2.29199857,2.48174722
15-07-1991,8.64763081,-3.20124105,-0.27411374,2.01777938,2.28835315,2.736151
16-07-1991,8.69496212,-3.26769576,-0.22445044,2.02033238,2.3801856,2.59718026
17-07-1991,8.12859292,-2.65491205,0.12210269,2.39015715,1.5991288,6.96422332
18-07-1991,4.95027213,0.53354362,4.60674858,10.03457512,3.03968005,15.3769826
19-07-1991,4.72224243,0.7498489,4.48040574,10.68825457,3.01122199,14.83273307
22-07-1991,4.6939574,0.80132613,4.33259949,10.80762093,2.96004573,14.4347722
23-07-1991,4.23812856,1.27454791,4.93269302,11.90692896,3.13255976,15.54291395
24-07-1991,4.16050545,1.35933421,4.67987683,11.86358562,3.16277976,15.03381894
25-07-1991,4.11966034,1.38526219,4.01760301,12.38027488,2.77763456,13.41300689
26-07-1991,4.08583137,1.39325374,4.2377438,12.30686429,2.94422986,13.92845059
29-07-1991,3.79512433,1.68676613,5.54327832,12.36341569,3.64799133,17.80888695
30-07-1991,3.68604876,1.79293996,5.14181431,12.82769053,3.45633305,16.16052286
31-07-1991,3.41753541,2.07101435,5.87637396,12.87353246,4.007896,18.51064255
01-08-1991,3.22283545,2.26430555,4.77870867,14.2923655,3.31007593,14.81180651
02-08-1991,3.14380326,2.21547767,3.82890685,14.92576269,2.80918507,12.82270142
05-08-1991,3.04924863,2.35676059,5.22961533,13.74099613,3.90362613,16.6225898
06-08-1991,2.74906326,2.58764415,7.92140919,13.45462194,5.34501776,29.16653996
07-08-1991,2.54825874,2.71482796,7.62160727,14.31624671,4.94683678,26.22029352
08-08-1991,2.46651564,2.81488807,8.61572052,13.52680483,5.80293349,30
09-08-1991,2.44709828,2.76326217,8.47873073,14.38934314,5.51363571,30
12-08-1991,2.43961821,2.78217783,8.40865016,14.32474858,5.55693726,30
13-08-1991,2.42656206,2.79791101,8.31367013,14.23848176,5.58512071,29.999996
14-08-1991,2.30238064,2.91015335,8.59709457,13.04727681,6.17937125,30
15-08-1991,2.21653481,2.97754687,9.27071077,11.87649212,6.79708009,30
16-08-1991,2.23735975,2.91559861,9.05407717,12.43925702,6.59450466,30
19-08-1991,2.16230444,2.88080476,9.53589132,12.12988431,6.77568376,29.99999997
20-08-1991,2.10933349,2.9092721,9.78364741,11.55778371,7.16509621,30
21-08-1991,2.19361951,2.94929425,9.30028855,11.71783829,7.01757711,30
22-08-1991,2.21567866,2.9344611,9.04918258,11.99874337,6.9053166,30
23-08-1991,2.26161365,2.9629247,7.18887374,14.1233913,5.41482153,22.98666786
26-08-1991,2.21411742,3.10185871,8.95841985,12.53230332,6.63484765,30
27-08-1991,2.15904052,3.12930779,9.29353943,11.91868046,6.94078468,30
28-08-1991,2.17367743,3.06017802,10.02257554,9.82058617,7.74035544,29.99999604
29-08-1991,2.1873818,3.01026741,9.84164543,9.78845869,7.74242306,29.99999972
30-08-1991,2.32087833,2.87424148,9.1164178,11.67345046,6.69786601,30
03-09-1991,2.31805805,2.87828346,9.07941247,11.6317619,6.74707775,30
04-09-1991,2.29483644,2.88785881,9.29331606,11.32543557,6.92605,30
05-09-1991,2.28424592,2.92063295,9.49639728,10.91114779,7.195966,30
06-09-1991,2.25425334,2.90648291,9.41721675,10.82041096,7.20566466,30
09-09-1991,2.29660698,2.83292641,8.92655167,11.65865308,6.87585627,30
10-09-1991,2.31537057,2.77280671,8.8234252,12.10255198,6.63626312,30
11-09-1991,2.35267885,2.72529911,8.57356564,12.72486405,6.32363389,30
12-09-1991,2.33085751,2.74120529,8.44149334,12.59446374,6.36923817,29.99999467
13-09-1991,2.34580529,2.6797285,8.21595694,13.15556213,6.16088425,29.99455202
16-09-1991,2.30063216,2.69809633,7.64542059,13.9365991,5.62518333,27.53354749
17-09-1991,2.2799371,2.72787465,7.30759323,14.15279378,5.44953923,26.17147975
18-09-1991,2.23327126,2.7711227,6.94696665,14.51605638,5.21352548,24.34464524
19-09-1991,2.22755145,2.7893617,6.90114228,14.5053524,5.2067661,24.1531646
20-09-1991,2.09840472,2.83886315,5.35625781,15.70763331,4.11280386,17.65607538
23-09-1991,2.08992188,2.95864819,7.18614347,14.56993068,5.56443357,26.21925031
24-09-1991,2.06463287,3.00752658,7.92449776,14.04873529,6.19664437,30
25-09-1991,2.02821278,3.03922784,8.20219803,13.61318781,6.45746508,30
26-09-1991,1.94686428,3.07413049,8.73482247,12.69338702,6.9156766,30
27-09-1991,1.99401293,2.99926831,8.09906681,13.57137144,6.50714895,30
30-09-1991,1.9793733,2.99475512,8.06081663,13.53625681,6.598423,30
01-10-1991,1.98908077,2.97258389,7.77932957,14.02080655,6.42193642,29.77524684
02-10-1991,1.95120745,3.00614027,7.36292042,14.2672725,6.21445166,27.2562634
03-10-1991,1.85720016,3.07373734,6.17337872,15.02871459,5.61335812,21.82629372
04-10-1991,1.80681207,3.04481629,3.99758412,17.09912779,3.89687248,15.84578607
07-10-1991,1.67474735,3.2115025,5.58280622,15.74391295,5.47164887,20.43384893
08-10-1991,1.62148323,3.26121745,6.37999231,15.06131399,6.15016541,22.25279699
09-10-1991,1.57850037,3.28673444,8.69583062,13.46405253,7.50919621,28.80306886
10-10-1991,1.57209771,3.27858961,4.98418123,17.09196739,4.92243991,17.61521325
11-10-1991,1.65687641,3.09243974,3.74885449,18.46791659,3.40739006,14.7360398
15-10-1991,1.55929981,3.23778444,5.52872383,16.43030581,5.41853961,19.79719184
16-10-1991,1.63813445,3.14771995,7.50607404,15.57148861,6.38253276,27.91344046
17-10-1991,1.6936842,3.15900371,8.22710757,14.86875328,7.01849696,30
18-10-1991,1.73189721,3.10593123,7.94982835,15.45926828,6.56527997,29.99976342
21-10-1991,1.70760869,3.16984224,8.81014453,13.85335558,7.43669993,30
22-10-1991,1.73698264,3.18387587,9.18125962,13.07024313,7.76132324,30
24-10-1991,1.70540537,3.17487825,10.65370855,10.12412062,8.87271292,29.9999991
25-10-1991,1.67985842,3.15837841,11.3920434,9.20132841,9.00214069,30
28-10-1991,1.68695232,3.17369209,12.05965995,7.71753769,9.71537755,29.99999562
29-10-1991,1.98461866,2.739871,10.46764266,9.50362799,8.54527016,29.99998633
30-10-1991,2.31549234,2.36014751,10.36022325,8.79127272,8.49698561,29.99999949
31-10-1991,2.2949742,2.3674881,11.9671854,6.03434133,9.73755277,29.99999998
01-11-1991,2.30253331,2.27704219,13.35153659,4.22506099,10.29933395,29.99999987
04-11-1991,2.09956622,2.49438254,13.94559484,2.6370338,11.77129416,11.77514779
05-11-1991,3.30781551,1.32196363,12.25095095,3.62425811,9.77526867,29.99999359
06-11-1991,3.34883417,1.19428724,12.32303315,3.56890901,9.81106617,29.99999955
07-11-1991,3.53032532,0.99262852,10.49611376,5.50628962,8.88248301,30
08-11-1991,3.51448257,0.9990776,10.45812635,5.41464426,8.61556529,30
12-11-1991,3.71726132,0.77450817,8.23202798,8.27107735,6.99492489,29.99997279
13-11-1991,3.82447651,0.66616431,7.60968488,9.48543567,6.5185875,29.99998682
14-11-1991,4.17347676,0.3043379,8.06597458,7.15190665,7.21606938,29.99999973
15-11-1991,4.56628439,-0.14281695,8.25648891,5.83048335,7.50863667,30
18-11-1991,4.54416886,-0.09397114,9.07649487,4.53808813,8.24980748,29.99999952
19-11-1991,4.57415919,-0.17450132,9.92827812,3.60831166,8.7823672,29.99999921
20-11-1991,4.54596869,-0.13912759,10.5676024,2.77121503,9.10849647,29.99999979
21-11-1991,4.57542085,-0.24561838,10.3066292,3.50564936,8.87124073,29.99999988
22-11-1991,4.6136209,-0.32638428,10.23542321,3.79074822,8.57878885,29.99999718
25-11-1991,4.77277158,-0.45490322,11.11078656,1.99440853,8.99980233,29.99999486
26-11-1991,13.68305975,-9.39441667,26.15096843,-33.243753,12.27220991,21.13509345
27-11-1991,14.88084637,-10.61859115,27.59771177,-36.89361788,12.31363347,20.8788415
29-11-1991,16.84712877,-12.63959357,29.41721322,-42.67464248,12.28276393,20.63905396
02-12-1991,18.35241414,-14.15897822,31.36012178,-47.87411619,13.05069116,21.94742733
03-12-1991,18.37841682,-14.19925103,31.48872253,-48.61777286,13.77339261,23.73519713
04-12-1991,18.30394903,-14.13219117,31.50980789,-49.15618634,14.97308318,26.3373724
05-12-1991,18.36029887,-14.17670361,32.02026596,-50.52166661,15.45881875,27.92635002
06-12-1991,19.17659924,-15.09989976,35.20309718,-56.15362463,15.10727761,27.18143546
09-12-1991,18.22324126,-14.22163174,39.55320117,-59.54134673,16.69407769,29.99999794
10-12-1991,18.2172212,-14.24855801,40.55202019,-60.73182462,16.6870526,30
11-12-1991,18.13513623,-14.19374347,41.23002849,-61.1518422,16.73246,30
12-12-1991,18.04289124,-14.09219721,43.84699621,-63.80499515,17.12631951,29.99999987
13-12-1991,18.40677921,-14.45421833,44.779514,-64.75748453,16.63928687,28.52834883
16-12-1991,17.73405431,-13.78755269,49.39698057,-69.09524595,17.66667426,29.99988268
17-12-1991,15.83877004,-11.91033357,57.44255857,-73.52405845,18.71962506,29.99997988
18-12-1991,16.30178173,-12.32801989,58.18133556,-72.85277239,17.3551515,26.15908783
19-12-1991,16.46342675,-12.50989127,58.09008138,-73.51724698,17.56785415,26.57896163
20-12-1991,16.32486216,-12.6089496,58.13848491,-73.66402416,17.62548331,27.13255431
23-12-1991,17.26852549,-13.58318136,58.98559364,-72.96388606,15.28675199,21.34862453
24-12-1991,18.59511841,-14.900271,58.45542245,-74.58862457,14.58360832,20.25554
26-12-1991,21.23162799,-17.52834123,57.27543877,-78.94820677,14.6369656,20.95741386
27-12-1991,21.58562701,-17.92251055,57.48655911,-78.86871434,13.39468728,18.60005551
30-12-1991,21.70005911,-18.08311364,57.42708997,-79.05667617,12.92955576,17.83539901
31-12-1991,21.69159281,-18.14178621,57.54278049,-78.89168585,11.60946881,15.63871717
02-01-1992,21.61438057,-18.06174282,57.49688643,-79.00938799,13.03101901,18.15392356
03-01-1992,24.61693332,-21.07492224,56.03707661,-84.05695885,12.86009539,18.73032099
06-01-1992,24.93530994,-21.4289572,55.88589256,-85.4846584,13.64454486,20.44925127
07-01-1992,24.99999874,-21.51829017,55.84930557,-86.35592435,14.5801218,22.26994733
08-01-1992,25,-21.54679003,55.71324488,-86.9247677,14.89404501,23.23563116
09-01-1992,25,-21.5093788,56.07424293,-86.37244462,13.96243234,21.21534675
10-01-1992,24.99992366,-21.46178101,56.10912726,-86.31610201,13.75666893,20.911544
13-01-1992,24.99979283,-21.38430156,56.25139073,-86.09408775,13.08912544,19.6194786
14-01-1992,24.99999967,-21.48323006,56.60634892,-85.58843885,11.00491477,16.11666832
15-01-1992,24.99990545,-21.39455336,56.62364548,-85.56082142,10.93707517,15.92770964
16-01-1992,24.99733293,-21.43948615,56.80114079,-85.3152823,10.43187412,15.11746799
17-01-1992,24.93850132,-21.41615494,56.79596998,-85.33478358,10.66657023,15.53409906
21-01-1992,24.89138226,-21.39707667,56.84033299,-85.28815895,11.15251599,16.22588134
22-01-1992,24.89879532,-21.41428235,56.95204635,-85.1334351,10.99789236,15.93701193
23-01-1992,24.90488004,-21.38284749,57.03229554,-85.03006703,10.98477693,15.94997424
24-01-1992,22.80105609,-19.26737235,58.44282213,-81.93596979,9.76612091,13.60269559
27-01-1992,11.17478993,-7.60778511,68.66316436,-68.43284032,8.16449981,9.24351569
28-01-1992,11.04941326,-7.50588517,68.67810911,-68.41456568,8.08180116,9.08769282
29-01-1992,11.0822969,-7.50765104,68.83540545,-68.24477236,8.27866443,9.3349206
30-01-1992,10.54347399,-6.99051627,69.35017876,-67.6991876,7.65829176,8.49814512
31-01-1992,10.48857948,-6.95304493,69.46278503,-67.57794995,8.15869744,9.12684371
03-02-1992,10.87278734,-7.37114066,69.1789544,-67.89936033,7.88614215,8.88557393
04-02-1992,10.86471881,-7.3877109,69.07248247,-68.01496321,7.73003069,8.68387843
05-02-1992,10.85339138,-7.37509468,69.04904761,-68.04062603,7.77871957,8.69902587
06-02-1992,11.03918841,-7.58053355,68.94820138,-68.15435538,8.0967782,9.10980033
07-02-1992,13.10341601,-9.73966748,67.26309341,-70.17316905,9.03462788,10.71913018
10-02-1992,15.33685892,-11.95329137,65.37870482,-72.67528996,9.97201796,12.44214707
11-02-1992,15.74304211,-12.35968149,65.00640857,-73.16268498,9.48597623,11.82928772
12-02-1992,15.772388,-12.37305537,64.96043193,-73.21833534,9.21039066,11.48867945
13-02-1992,15.73221704,-12.30773275,65.06760945,-73.09694975,8.49815455,10.53184902
14-02-1992,12.02181706,-8.62717741,68.44618614,-69.37643142,7.03497012,8.0439902
18-02-1992,12.49124966,-9.0518686,68.19847103,-69.69845438,7.61434504,8.83398233
19-02-1992,12.50319726,-9.01155096,68.05635154,-69.85609324,7.54818698,8.74008852
20-02-1992,12.20706996,-8.69371216,68.23447585,-69.66491579,7.29336878,8.37090056
21-02-1992,9.50601388,-5.95227702,70.45218207,-67.30705177,5.41497545,5.76106031
24-02-1992,10.04116703,-6.39706005,70.09546419,-67.68435984,6.07485188,6.58356098
25-02-1992,10.66027855,-7.03498045,69.56918765,-68.26202046,6.49328765,7.16490111
26-02-1992,10.95724825,-7.3403645,69.17989566,-68.68883197,6.7827255,7.55307249
27-02-1992,10.94926483,-7.39295403,69.23867391,-68.62564896,6.73268703,7.50850345
28-02-1992,11.0154899,-7.46204072,69.16618767,-68.71070077,7.15633173,8.00818059
02-03-1992,11.04885248,-7.36326527,69.13989168,-68.7488682,6.85137975,7.64711547
03-03-1992,10.88991029,-7.20018495,69.27254637,-68.60800431,6.55835964,7.27431234
04-03-1992,10.555013,-6.83125335,69.52431715,-68.3379201,6.4560664,7.1043313
05-03-1992,9.99164449,-6.17075161,70.01007246,-67.83651324,6.01494334,6.52247712
06-03-1992,8.77063849,-5.04904674,70.85466801,-66.95774626,4.70351279,4.88307277
09-03-1992,8.75441388,-5.06025982,70.77743418,-67.03674783,4.68388964,4.85480206
10-03-1992,8.78377563,-5.06881656,70.65217236,-67.16387579,4.47685201,4.62992183
11-03-1992,8.95538767,-5.20289275,70.835881,-66.97587546,5.06712711,5.29980781
12-03-1992,8.88207964,-5.11683185,70.80448126,-67.00819083,4.33027722,4.48882923
13-03-1992,9.02947721,-5.26999933,70.71388024,-67.10121421,4.14696741,4.34208483
16-03-1992,8.85220296,-5.12563756,70.77031706,-67.04365494,3.80424192,3.94373851
17-03-1992,8.70380176,-5.04596569,70.69005015,-67.12494727,3.46333072,3.56445421
18-03-1992,8.79556532,-5.12487627,70.64755083,-67.16845177,3.58589223,3.71097114
19-03-1992,8.89335015,-5.24334656,70.58245692,-67.2353231,3.76046676,3.91326523
20-03-1992,9.01743823,-5.39568871,70.5666199,-67.2516471,3.67040789,3.83288384
23-03-1992,9.09274861,-5.42517272,70.48390184,-67.337711,3.78672326,3.9666387
24-03-1992,9.14199514,-5.49013787,70.35954169,-67.46612489,4.00444567,4.21599729
25-03-1992,9.51856961,-5.90747288,70.20128825,-67.63608827,4.51021946,4.82211197
26-03-1992,9.6717682,-6.06762376,70.2116562,-67.62735278,4.72856885,5.07873996
27-03-1992,9.71398148,-6.10709726,70.14365268,-67.70169995,4.81323458,5.19009217
30-03-1992,9.79283443,-6.18388431,70.11839067,-67.73089361,5.02076691,5.42128503
31-03-1992,9.89936193,-6.29342719,70.0849835,-67.76795002,5.16936151,5.59695856
01-04-1992,9.41717748,-5.88186314,70.36560047,-67.47797646,4.80895788,5.11863829
02-04-1992,9.53565825,-5.96827093,70.32449778,-67.52221754,5.01980953,5.36722406
03-04-1992,10.14467568,-6.63359191,70.02227453,-67.85344266,6.09963704,6.67947016
06-04-1992,10.34211037,-6.81585431,69.86750907,-68.02106084,6.3300006,6.96151387
07-04-1992,10.82650987,-7.28158995,69.52337632,-68.40195796,6.89425139,7.70005999
08-04-1992,11.38625905,-7.86375011,69.14303317,-68.83982687,7.21375109,8.17898182
09-04-1992,11.88803755,-8.61309827,68.84546299,-69.20705615,7.86087066,9.10652235
10-04-1992,11.76593966,-8.48485648,68.87802826,-69.17399109,7.17827061,8.19559095
13-04-1992,11.69924953,-8.44895716,68.88538254,-69.16942738,7.09026888,8.07173145
14-04-1992,11.53515621,-8.29281676,69.00691997,-69.04289312,6.81279035,7.70721897
15-04-1992,11.55780723,-8.28481205,68.95818854,-69.09682332,6.75066175,7.65825083
16-04-1992,9.98032383,-6.76601245,70.29061558,-67.68290885,5.36717137,5.82010983
